firstDate,lastDate,RDC-ChambreEnfants_CO2_GAS_CONCENTRATIONppm<>Avg,RDC-ChambreParents_CO2_GAS_CONCENTRATIONppm<>Avg,RDC-Séjour_CO2_GAS_CONCENTRATIONppm<>Avg,RDC-ChambreEnfants_Humidité_HUMIDITY%<>Avg,RDC-ChambreParents_Humidité_HUMIDITY%<>Avg,RDC-Séjour_Humidité_HUMIDITY%<>Avg,Technique-Meteo_Humidité_absolue_Abs_humidityg/m3<>Avg,Technique-Meteo_Humidité_relative_Rel_humidity%<>Avg,RDC-ChambreEnfants_Température_TEMPERATURE°C<>Avg,RDC-ChambreParents_Température_TEMPERATURE°C<>Avg,RDC-Séjour_Température_TEMPERATURE°C<>Avg,prev_day_worked,day_worked,next_day_worked
2017-04-29 00:29:00,2017-04-29 00:29:00,2550.0,2210.0,N/A,39.0,35.0,N/A,4.47,85.9,21.2,19.4,N/A,0,1,1
2017-04-29 00:30:00,2017-04-29 00:30:00,2550.0,2310.0,N/A,39.0,35.0,N/A,4.5,86.0,21.2,19.4,N/A,0,1,1
2017-04-29 00:31:00,2017-04-29 00:31:00,2550.0,2230.0,560.0,39.0,35.0,33.0,4.47,84.8,21.2,19.4,21.8,0,1,1
2017-04-29 00:32:00,2017-04-29 00:32:00,2550.0,2310.0,560.0,39.0,35.0,33.0,4.45,85.1,21.0,19.4,21.8,0,1,1
2017-04-29 00:33:00,2017-04-29 00:33:00,2550.0,2310.0,N/A,39.0,35.0,N/A,4.5,85.3,21.2,19.4,N/A,0,1,1
2017-04-29 00:34:00,2017-04-29 00:34:00,2550.0,2270.0,560.0,39.0,35.0,33.0,4.46,85.2,21.4,19.4,21.8,0,1,1
2017-04-29 00:35:00,2017-04-29 00:35:00,2550.0,2310.0,560.0,39.0,35.0,33.0,4.41,84.2,21.2,19.4,21.8,0,1,1
2017-04-29 00:36:00,2017-04-29 00:36:00,2550.0,2310.0,N/A,39.0,35.0,N/A,4.41,84.7,21.2,19.4,N/A,0,1,1
2017-04-29 00:37:00,2017-04-29 00:37:00,2550.0,2370.0,560.0,39.0,35.0,33.0,4.45,85.6,21.2,19.4,21.8,0,1,1
2017-04-29 00:38:00,2017-04-29 00:38:00,2550.0,2410.0,N/A,39.0,35.0,N/A,4.35,83.7,21.2,19.2,N/A,0,1,1
2017-04-29 00:39:00,2017-04-29 00:39:00,2550.0,2330.0,560.0,39.0,35.0,33.0,4.43,85.1,21.0,19.4,21.8,0,1,1
2017-04-29 00:40:00,2017-04-29 00:40:00,2550.0,2370.0,560.0,39.0,35.0,33.0,4.45,85.1,21.0,19.4,21.8,0,1,1
2017-04-29 00:41:00,2017-04-29 00:41:00,2550.0,2370.0,560.0,39.0,35.0,33.0,4.45,84.4,21.0,19.4,21.8,0,1,1
2017-04-29 00:42:00,2017-04-29 00:42:00,2550.0,2410.0,560.0,39.0,35.0,33.0,4.46,85.2,21.4,19.2,21.8,0,1,1
2017-04-29 00:43:00,2017-04-29 00:43:00,2550.0,2490.0,N/A,39.0,36.0,N/A,4.42,83.9,21.2,19.4,N/A,0,1,1
2017-04-29 00:44:00,2017-04-29 00:44:00,2550.0,2430.0,560.0,39.0,36.0,33.0,4.48,85.1,21.0,19.4,21.8,0,1,1
2017-04-29 00:45:00,2017-04-29 00:45:00,2550.0,2410.0,560.0,39.0,36.0,33.0,4.45,85.0,21.4,19.8,21.8,0,1,1
2017-04-29 00:46:00,2017-04-29 00:46:00,2550.0,2470.0,560.0,39.0,36.0,33.0,4.41,83.6,21.2,19.6,21.8,0,1,1
2017-04-29 00:47:00,2017-04-29 00:47:00,2550.0,2390.0,560.0,39.0,36.0,33.0,4.45,84.5,21.0,19.6,21.8,0,1,1
2017-04-29 00:48:00,2017-04-29 00:48:00,2550.0,2350.0,N/A,39.0,35.0,N/A,4.39,83.3,21.2,19.6,N/A,0,1,1
2017-04-29 00:49:00,2017-04-29 00:49:00,2550.0,2370.0,N/A,39.0,36.0,N/A,4.38,83.2,21.2,19.6,N/A,0,1,1
2017-04-29 00:50:00,2017-04-29 00:50:00,2550.0,2370.0,560.0,39.0,35.0,33.0,4.4,83.5,21.2,19.4,21.8,0,1,1
2017-04-29 00:51:00,2017-04-29 00:51:00,2550.0,2310.0,560.0,39.0,35.0,33.0,4.47,84.3,21.0,19.6,21.8,0,1,1
2017-04-29 00:52:00,2017-04-29 00:52:00,2550.0,2370.0,560.0,39.0,36.0,33.0,4.5,86.0,21.2,19.6,21.8,0,1,1
2017-04-29 00:53:00,2017-04-29 00:53:00,2550.0,2490.0,560.0,39.0,36.0,33.0,4.51,85.5,21.0,19.6,21.8,0,1,1
2017-04-29 00:54:00,2017-04-29 00:54:00,2550.0,2370.0,N/A,39.0,36.0,N/A,4.53,87.1,21.2,19.6,N/A,0,1,1
2017-04-29 00:55:00,2017-04-29 00:55:00,2550.0,2350.0,560.0,39.0,36.0,33.0,4.5,87.3,21.2,19.6,21.8,0,1,1
2017-04-29 00:56:00,2017-04-29 00:56:00,N/A,2410.0,560.0,N/A,35.0,33.0,4.44,84.8,N/A,19.4,21.8,0,1,1
2017-04-29 00:57:00,2017-04-29 00:57:00,2550.0,2430.0,560.0,39.0,35.0,33.0,4.48,85.6,21.2,19.4,21.8,0,1,1
2017-04-29 00:58:00,2017-04-29 00:58:00,2550.0,2390.0,560.0,39.0,35.0,33.0,4.43,84.0,21.0,19.4,21.8,0,1,1
2017-04-29 00:59:00,2017-04-29 00:59:00,N/A,2370.0,550.0,N/A,35.0,33.0,4.35,83.1,N/A,19.4,22.0,0,1,1
2017-04-29 01:00:00,2017-04-29 01:00:00,2550.0,2390.0,560.0,39.0,35.0,33.0,4.4,84.6,21.0,19.4,21.8,0,1,1
2017-04-29 01:01:00,2017-04-29 01:01:00,2550.0,2350.0,N/A,39.0,35.0,N/A,4.46,85.2,21.0,19.6,N/A,0,1,1
2017-04-29 01:02:00,2017-04-29 01:02:00,2550.0,2370.0,550.0,39.0,35.0,33.0,4.46,84.6,21.2,19.6,22.0,0,1,1
2017-04-29 01:03:00,2017-04-29 01:03:00,2550.0,2350.0,550.0,39.0,35.0,33.0,4.45,83.9,21.0,19.6,22.0,0,1,1
2017-04-29 01:04:00,2017-04-29 01:04:00,2550.0,2370.0,N/A,39.0,35.0,N/A,4.48,82.8,21.2,19.6,N/A,0,1,1
2017-04-29 01:05:00,2017-04-29 01:05:00,2550.0,2370.0,N/A,39.0,35.0,N/A,4.34,81.7,21.0,19.6,N/A,0,1,1
2017-04-29 01:06:00,2017-04-29 01:06:00,2550.0,2450.0,550.0,39.0,35.0,33.0,4.43,85.1,21.2,19.4,22.0,0,1,1
2017-04-29 01:07:00,2017-04-29 01:07:00,2550.0,2490.0,550.0,39.0,35.0,33.0,4.41,84.8,21.0,19.4,22.0,0,1,1
2017-04-29 01:08:00,2017-04-29 01:08:00,2550.0,2510.0,550.0,39.0,36.0,33.0,4.4,84.5,21.2,19.4,22.0,0,1,1
2017-04-29 01:09:00,2017-04-29 01:09:00,2550.0,2510.0,N/A,39.0,35.0,N/A,4.33,82.7,21.0,19.4,N/A,0,1,1
2017-04-29 01:10:00,2017-04-29 01:10:00,2550.0,2490.0,560.0,39.0,36.0,33.0,4.3,81.0,21.0,19.4,22.0,0,1,1
2017-04-29 01:11:00,2017-04-29 01:11:00,2550.0,2490.0,560.0,39.0,36.0,33.0,4.42,83.9,21.2,19.4,22.0,0,1,1
2017-04-29 01:12:00,2017-04-29 01:12:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.41,83.6,21.0,19.4,22.0,0,1,1
2017-04-29 01:13:00,2017-04-29 01:13:00,2550.0,2490.0,560.0,39.0,36.0,33.0,4.46,84.1,21.0,19.6,22.0,0,1,1
2017-04-29 01:14:00,2017-04-29 01:14:00,2550.0,2370.0,550.0,39.0,35.0,33.0,4.47,85.4,21.0,19.6,22.0,0,1,1
2017-04-29 01:15:00,2017-04-29 01:15:00,2550.0,2490.0,N/A,39.0,35.0,N/A,4.42,85.0,21.0,19.6,N/A,0,1,1
2017-04-29 01:16:00,2017-04-29 01:16:00,2550.0,2490.0,550.0,39.0,35.0,33.0,4.39,84.3,21.0,19.4,22.0,0,1,1
2017-04-29 01:17:00,2017-04-29 01:17:00,2550.0,2510.0,550.0,39.0,35.0,33.0,4.43,85.2,21.0,19.4,22.0,0,1,1
2017-04-29 01:18:00,2017-04-29 01:18:00,N/A,2510.0,560.0,N/A,35.0,33.0,4.37,84.8,N/A,19.4,22.0,0,1,1
2017-04-29 01:19:00,2017-04-29 01:19:00,N/A,2550.0,550.0,N/A,35.0,32.0,4.34,85.0,N/A,19.2,22.0,0,1,1
2017-04-29 01:20:00,2017-04-29 01:20:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,85.4,21.2,19.2,22.0,0,1,1
2017-04-29 01:21:00,2017-04-29 01:21:00,2550.0,2550.0,550.0,39.0,35.0,33.0,4.33,85.3,21.2,19.2,22.0,0,1,1
2017-04-29 01:22:00,2017-04-29 01:22:00,N/A,2550.0,550.0,N/A,36.0,33.0,4.32,84.5,N/A,19.2,22.0,0,1,1
2017-04-29 01:23:00,2017-04-29 01:23:00,N/A,2550.0,560.0,N/A,36.0,33.0,4.34,84.9,N/A,19.2,22.0,0,1,1
2017-04-29 01:24:00,2017-04-29 01:24:00,2550.0,2550.0,550.0,39.0,36.0,33.0,4.32,85.0,21.0,19.2,22.0,0,1,1
2017-04-29 01:25:00,2017-04-29 01:25:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,85.4,21.0,19.2,22.0,0,1,1
2017-04-29 01:26:00,2017-04-29 01:26:00,N/A,2550.0,560.0,N/A,35.0,33.0,4.33,85.3,N/A,19.2,22.0,0,1,1
2017-04-29 01:27:00,2017-04-29 01:27:00,N/A,2550.0,560.0,N/A,35.0,33.0,4.41,86.2,N/A,19.2,22.0,0,1,1
2017-04-29 01:28:00,2017-04-29 01:28:00,N/A,2550.0,560.0,N/A,35.0,33.0,4.39,85.3,N/A,19.2,22.0,0,1,1
2017-04-29 01:29:00,2017-04-29 01:29:00,N/A,2550.0,560.0,N/A,35.0,33.0,4.38,85.7,N/A,19.4,22.0,0,1,1
2017-04-29 01:30:00,2017-04-29 01:30:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.4,86.1,21.0,19.2,22.0,0,1,1
2017-04-29 01:31:00,2017-04-29 01:31:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.42,86.4,21.2,19.2,N/A,0,1,1
2017-04-29 01:32:00,2017-04-29 01:32:00,N/A,2550.0,560.0,N/A,35.0,33.0,4.32,84.6,N/A,19.2,22.0,0,1,1
2017-04-29 01:33:00,2017-04-29 01:33:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.3,84.6,21.0,19.2,22.0,0,1,1
2017-04-29 01:34:00,2017-04-29 01:34:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.24,84.1,21.0,19.2,22.0,0,1,1
2017-04-29 01:35:00,2017-04-29 01:35:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.31,85.5,21.0,19.2,N/A,0,1,1
2017-04-29 01:36:00,2017-04-29 01:36:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.38,87.4,21.0,19.2,22.0,0,1,1
2017-04-29 01:37:00,2017-04-29 01:37:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.37,87.1,21.0,19.2,N/A,0,1,1
2017-04-29 01:38:00,2017-04-29 01:38:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.33,86.9,21.0,19.2,22.0,0,1,1
2017-04-29 01:39:00,2017-04-29 01:39:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.35,86.8,21.2,19.2,22.0,0,1,1
2017-04-29 01:40:00,2017-04-29 01:40:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.43,87.9,21.0,19.2,22.0,0,1,1
2017-04-29 01:41:00,2017-04-29 01:41:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,86.6,21.0,19.2,22.0,0,1,1
2017-04-29 01:42:00,2017-04-29 01:42:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.38,86.2,21.0,19.2,22.0,0,1,1
2017-04-29 01:43:00,2017-04-29 01:43:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.41,88.6,21.0,19.4,N/A,0,1,1
2017-04-29 01:44:00,2017-04-29 01:44:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.41,87.9,21.0,19.4,22.0,0,1,1
2017-04-29 01:45:00,2017-04-29 01:45:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.39,88.9,21.0,19.4,22.0,0,1,1
2017-04-29 01:46:00,2017-04-29 01:46:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.37,87.8,21.0,19.4,N/A,0,1,1
2017-04-29 01:47:00,2017-04-29 01:47:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.33,86.3,21.0,19.2,22.0,0,1,1
2017-04-29 01:48:00,2017-04-29 01:48:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.31,84.8,21.0,19.2,N/A,0,1,1
2017-04-29 01:49:00,2017-04-29 01:49:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,85.5,21.0,19.2,22.0,0,1,1
2017-04-29 01:50:00,2017-04-29 01:50:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.34,86.6,21.0,19.2,22.0,0,1,1
2017-04-29 01:51:00,2017-04-29 01:51:00,N/A,2550.0,560.0,N/A,35.0,33.0,4.36,86.5,N/A,19.2,22.0,0,1,1
2017-04-29 01:52:00,2017-04-29 01:52:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.32,86.2,21.0,19.2,N/A,0,1,1
2017-04-29 01:53:00,2017-04-29 01:53:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.33,85.9,21.0,19.2,N/A,0,1,1
2017-04-29 01:54:00,2017-04-29 01:54:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,85.9,21.0,19.2,22.0,0,1,1
2017-04-29 01:55:00,2017-04-29 01:55:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.29,84.4,21.0,19.2,22.0,0,1,1
2017-04-29 01:56:00,2017-04-29 01:56:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.31,84.3,21.0,19.2,N/A,0,1,1
2017-04-29 01:57:00,2017-04-29 01:57:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.34,85.5,21.0,19.2,22.0,0,1,1
2017-04-29 01:58:00,2017-04-29 01:58:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.28,84.2,21.0,19.2,22.0,0,1,1
2017-04-29 01:59:00,2017-04-29 01:59:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.35,85.6,21.0,19.2,22.0,0,1,1
2017-04-29 02:00:00,2017-04-29 02:00:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.33,87.1,21.0,19.2,N/A,0,1,1
2017-04-29 02:01:00,2017-04-29 02:01:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.35,87.4,21.0,19.2,22.0,0,1,1
2017-04-29 02:02:00,2017-04-29 02:02:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.24,84.5,21.0,19.2,22.0,0,1,1
2017-04-29 02:03:00,2017-04-29 02:03:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.31,85.9,21.0,19.0,22.0,0,1,1
2017-04-29 02:04:00,2017-04-29 02:04:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.31,85.9,21.0,19.0,N/A,0,1,1
2017-04-29 02:05:00,2017-04-29 02:05:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.32,86.1,21.0,19.0,22.0,0,1,1
2017-04-29 02:06:00,2017-04-29 02:06:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.36,86.5,21.2,19.0,22.0,0,1,1
2017-04-29 02:07:00,2017-04-29 02:07:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,87.2,21.2,19.2,22.0,0,1,1
2017-04-29 02:08:00,2017-04-29 02:08:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.39,87.5,21.0,19.0,22.0,0,1,1
2017-04-29 02:09:00,2017-04-29 02:09:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.38,87.4,21.0,19.2,22.0,0,1,1
2017-04-29 02:10:00,2017-04-29 02:10:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.39,88.3,21.0,19.0,22.0,0,1,1
2017-04-29 02:11:00,2017-04-29 02:11:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.39,87.0,21.0,19.2,22.0,0,1,1
2017-04-29 02:12:00,2017-04-29 02:12:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.32,85.7,21.0,19.2,22.0,0,1,1
2017-04-29 02:13:00,2017-04-29 02:13:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.34,85.4,21.0,19.2,22.0,0,1,1
2017-04-29 02:14:00,2017-04-29 02:14:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,86.6,21.0,19.2,22.0,0,1,1
2017-04-29 02:15:00,2017-04-29 02:15:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.37,86.6,21.0,19.2,22.0,0,1,1
2017-04-29 02:16:00,2017-04-29 02:16:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.32,86.2,21.2,19.2,22.0,0,1,1
2017-04-29 02:17:00,2017-04-29 02:17:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.29,86.2,21.0,19.2,N/A,0,1,1
2017-04-29 02:18:00,2017-04-29 02:18:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.28,86.1,21.2,19.2,N/A,0,1,1
2017-04-29 02:19:00,2017-04-29 02:19:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.26,85.0,21.0,19.2,N/A,0,1,1
2017-04-29 02:20:00,2017-04-29 02:20:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.28,86.1,21.0,19.0,N/A,0,1,1
2017-04-29 02:21:00,2017-04-29 02:21:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.33,87.1,21.0,19.2,22.0,0,1,1
2017-04-29 02:22:00,2017-04-29 02:22:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.33,86.4,21.2,19.2,22.0,0,1,1
2017-04-29 02:23:00,2017-04-29 02:23:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.32,85.6,21.0,19.2,22.0,0,1,1
2017-04-29 02:24:00,2017-04-29 02:24:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.32,85.7,21.0,19.2,22.0,0,1,1
2017-04-29 02:25:00,2017-04-29 02:25:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.36,86.5,21.0,19.2,22.0,0,1,1
2017-04-29 02:26:00,2017-04-29 02:26:00,2550.0,2550.0,N/A,39.0,36.0,N/A,4.31,85.4,21.0,19.2,N/A,0,1,1
2017-04-29 02:27:00,2017-04-29 02:27:00,2550.0,2550.0,N/A,39.0,36.0,N/A,4.31,85.5,21.0,19.2,N/A,0,1,1
2017-04-29 02:28:00,2017-04-29 02:28:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,86.2,21.0,19.2,22.0,0,1,1
2017-04-29 02:29:00,2017-04-29 02:29:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.31,86.7,21.0,19.2,N/A,0,1,1
2017-04-29 02:30:00,2017-04-29 02:30:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.27,85.8,21.0,19.2,22.0,0,1,1
2017-04-29 02:31:00,2017-04-29 02:31:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.28,85.9,21.0,19.2,22.0,0,1,1
2017-04-29 02:32:00,2017-04-29 02:32:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.32,87.4,21.0,19.2,22.0,0,1,1
2017-04-29 02:33:00,2017-04-29 02:33:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,86.2,21.0,19.2,22.0,0,1,1
2017-04-29 02:34:00,2017-04-29 02:34:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.31,86.7,21.0,19.2,22.0,0,1,1
2017-04-29 02:35:00,2017-04-29 02:35:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.28,86.0,21.0,19.2,22.0,0,1,1
2017-04-29 02:36:00,2017-04-29 02:36:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.3,85.8,21.2,19.2,22.0,0,1,1
2017-04-29 02:37:00,2017-04-29 02:37:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.28,85.9,21.0,19.2,22.0,0,1,1
2017-04-29 02:38:00,2017-04-29 02:38:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.31,86.6,21.0,19.2,22.0,0,1,1
2017-04-29 02:39:00,2017-04-29 02:39:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.28,86.1,21.0,19.2,N/A,0,1,1
2017-04-29 02:40:00,2017-04-29 02:40:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,86.8,21.0,19.0,22.0,0,1,1
2017-04-29 02:41:00,2017-04-29 02:41:00,2550.0,2550.0,N/A,39.0,36.0,N/A,4.27,86.5,21.0,19.0,N/A,0,1,1
2017-04-29 02:42:00,2017-04-29 02:42:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.28,85.9,21.0,19.0,22.0,0,1,1
2017-04-29 02:43:00,2017-04-29 02:43:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,86.8,21.0,19.0,22.0,0,1,1
2017-04-29 02:44:00,2017-04-29 02:44:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.27,85.1,21.2,19.0,22.0,0,1,1
2017-04-29 02:45:00,2017-04-29 02:45:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.26,85.7,21.0,19.0,22.0,0,1,1
2017-04-29 02:46:00,2017-04-29 02:46:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.27,85.8,21.2,19.0,22.0,0,1,1
2017-04-29 02:47:00,2017-04-29 02:47:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.3,86.5,21.0,19.2,22.0,0,1,1
2017-04-29 02:48:00,2017-04-29 02:48:00,2550.0,2550.0,N/A,39.0,36.0,N/A,4.28,86.1,21.0,19.2,N/A,0,1,1
2017-04-29 02:49:00,2017-04-29 02:49:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.33,87.1,21.2,19.2,22.0,0,1,1
2017-04-29 02:50:00,2017-04-29 02:50:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,86.3,21.0,19.2,22.0,0,1,1
2017-04-29 02:51:00,2017-04-29 02:51:00,2550.0,2550.0,560.0,39.0,36.0,32.0,4.33,87.0,21.0,19.2,22.0,0,1,1
2017-04-29 02:52:00,2017-04-29 02:52:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.28,85.9,21.0,19.2,22.0,0,1,1
2017-04-29 02:53:00,2017-04-29 02:53:00,2550.0,2550.0,560.0,39.0,36.0,32.0,4.29,86.3,21.0,19.2,22.0,0,1,1
2017-04-29 02:54:00,2017-04-29 02:54:00,2550.0,2550.0,N/A,39.0,36.0,N/A,4.31,87.2,21.2,19.2,N/A,0,1,1
2017-04-29 02:55:00,2017-04-29 02:55:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.3,86.4,21.2,19.2,22.0,0,1,1
2017-04-29 02:56:00,2017-04-29 02:56:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.29,85.5,21.0,19.2,22.0,0,1,1
2017-04-29 02:57:00,2017-04-29 02:57:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.3,85.7,21.2,19.4,22.0,0,1,1
2017-04-29 02:58:00,2017-04-29 02:58:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.3,85.8,21.0,19.4,22.0,0,1,1
2017-04-29 02:59:00,2017-04-29 02:59:00,2550.0,2550.0,560.0,39.0,36.0,32.0,4.34,86.1,21.0,19.4,22.0,0,1,1
2017-04-29 03:00:00,2017-04-29 03:00:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.41,87.5,21.0,19.4,N/A,0,1,1
2017-04-29 03:01:00,2017-04-29 03:01:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.34,86.1,21.0,19.4,N/A,0,1,1
2017-04-29 03:02:00,2017-04-29 03:02:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.33,85.3,21.0,19.4,N/A,0,1,1
2017-04-29 03:03:00,2017-04-29 03:03:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.3,85.3,21.0,19.4,22.0,0,1,1
2017-04-29 03:04:00,2017-04-29 03:04:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.3,85.3,21.0,19.4,22.0,0,1,1
2017-04-29 03:05:00,2017-04-29 03:05:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.29,85.5,21.0,19.4,22.0,0,1,1
2017-04-29 03:06:00,2017-04-29 03:06:00,2550.0,2550.0,560.0,39.0,35.0,33.0,4.3,86.5,21.0,19.4,22.0,0,1,1
2017-04-29 03:07:00,2017-04-29 03:07:00,2550.0,2550.0,560.0,39.0,36.0,33.0,4.26,86.2,21.0,19.2,22.0,0,1,1
2017-04-29 03:08:00,2017-04-29 03:08:00,2550.0,2550.0,560.0,39.0,35.0,36.0,4.23,84.9,21.0,19.2,22.0,0,1,1
2017-04-29 03:09:00,2017-04-29 03:09:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.27,86.5,21.0,19.2,22.0,0,1,1
2017-04-29 03:10:00,2017-04-29 03:10:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.28,87.2,21.0,19.2,22.2,0,1,1
2017-04-29 03:11:00,2017-04-29 03:11:00,2550.0,2550.0,N/A,39.0,35.0,N/A,4.31,86.6,21.0,19.4,N/A,0,1,1
2017-04-29 03:12:00,2017-04-29 03:12:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.29,86.9,21.0,19.4,22.2,0,1,1
2017-04-29 03:13:00,2017-04-29 03:13:00,2550.0,2550.0,560.0,39.0,35.0,32.0,4.32,88.0,21.0,19.4,22.2,0,1,1
2017-04-29 03:14:00,2017-04-29 03:14:00,2550.0,2550.0,560.0,39.0,36.0,32.0,4.32,88.7,21.0,19.4,22.0,0,1,1
2017-04-29 03:15:00,2017-04-29 03:15:00,2550.0,2550.0,560.0,39.0,37.0,32.0,4.29,88.0,21.0,19.6,22.2,0,1,1
2017-04-29 03:16:00,2017-04-29 03:16:00,2550.0,2550.0,560.0,39.0,36.0,32.0,4.26,87.5,21.0,19.4,22.2,0,1,1
2017-04-29 03:17:00,2017-04-29 03:17:00,2550.0,2550.0,550.0,39.0,37.0,32.0,4.26,86.8,21.0,19.4,22.2,0,1,1
2017-04-29 03:18:00,2017-04-29 03:18:00,2550.0,2550.0,550.0,39.0,37.0,32.0,4.24,86.4,21.0,19.4,22.2,0,1,1
2017-04-29 03:19:00,2017-04-29 03:19:00,2550.0,2550.0,550.0,39.0,37.0,32.0,4.24,85.9,21.0,19.4,22.2,0,1,1
2017-04-29 03:20:00,2017-04-29 03:20:00,2550.0,2550.0,560.0,39.0,37.0,32.0,4.24,86.4,21.2,19.4,22.2,0,1,1
2017-04-29 03:21:00,2017-04-29 03:21:00,2550.0,2550.0,560.0,39.0,36.0,32.0,4.29,87.3,21.0,19.4,22.0,0,1,1
2017-04-29 03:22:00,2017-04-29 03:22:00,2550.0,2550.0,550.0,39.0,36.0,32.0,4.27,85.8,21.0,19.4,22.2,0,1,1
