firstDate,lastDate,RDC-ChambreEnfants_CO2_GAS_CONCENTRATIONppm<>Avg,RDC-ChambreParents_CO2_GAS_CONCENTRATIONppm<>Avg,RDC-Séjour_CO2_GAS_CONCENTRATIONppm<>Avg,RDC-ChambreEnfants_Humidité_HUMIDITY%<>Avg,RDC-ChambreParents_Humidité_HUMIDITY%<>Avg,RDC-Séjour_Humidité_HUMIDITY%<>Avg,Technique-Meteo_Humidité_absolue_Abs_humidityg/m3<>Avg,Technique-Meteo_Humidité_relative_Rel_humidity%<>Avg,RDC-ChambreEnfants_Température_TEMPERATURE°C<>Avg,RDC-ChambreParents_Température_TEMPERATURE°C<>Avg,RDC-Séjour_Température_TEMPERATURE°C<>Avg,prev_day_worked,day_worked,next_day_worked
2017-04-29 17:09:00,2017-04-29 17:09:00,1250.0,2270.0,390.0,36.0,38.0,31.0,4.81,25.4,22.8,21.8,26.0,0,1,1
2017-04-29 17:10:00,2017-04-29 17:10:00,1250.0,1670.0,390.0,36.0,38.0,31.0,4.69,25.1,23.0,22.0,26.0,0,1,1
2017-04-29 17:11:00,2017-04-29 17:11:00,1250.0,1870.0,390.0,36.0,38.0,30.0,4.49,24.0,23.0,21.6,26.0,0,1,1
2017-04-29 17:12:00,2017-04-29 17:12:00,1250.0,1820.0,390.0,36.0,38.0,30.0,4.6,24.6,22.6,22.0,26.0,0,1,1
2017-04-29 17:13:00,2017-04-29 17:13:00,1250.0,1800.0,400.0,36.0,39.0,30.0,4.68,25.0,22.8,21.8,26.0,0,1,1
2017-04-29 17:14:00,2017-04-29 17:14:00,1250.0,2310.0,400.0,36.0,39.0,30.0,4.56,24.4,22.8,21.4,26.0,0,1,1
2017-04-29 17:15:00,2017-04-29 17:15:00,1250.0,1560.0,410.0,36.0,38.0,31.0,4.67,24.8,22.8,22.4,26.0,0,1,1
2017-04-29 17:16:00,2017-04-29 17:16:00,1250.0,1460.0,420.0,36.0,38.0,31.0,4.89,26.0,22.6,22.2,26.0,0,1,1
2017-04-29 17:17:00,2017-04-29 17:17:00,1250.0,1420.0,420.0,36.0,38.0,31.0,4.44,23.6,22.6,22.4,26.0,0,1,1
2017-04-29 17:18:00,2017-04-29 17:18:00,1250.0,1390.0,410.0,36.0,38.0,31.0,4.62,24.4,22.6,22.2,26.0,0,1,1
2017-04-29 17:19:00,2017-04-29 17:19:00,1220.0,1380.0,420.0,36.0,38.0,31.0,4.65,24.6,23.0,22.2,26.0,0,1,1
2017-04-29 17:20:00,2017-04-29 17:20:00,1230.0,1360.0,420.0,36.0,38.0,31.0,4.73,25.0,23.0,22.2,26.0,0,1,1
2017-04-29 17:21:00,2017-04-29 17:21:00,1250.0,1360.0,420.0,36.0,38.0,31.0,4.4,23.4,22.6,22.2,26.0,0,1,1
2017-04-29 17:22:00,2017-04-29 17:22:00,1250.0,1330.0,420.0,36.0,38.0,31.0,4.45,23.8,22.6,22.4,26.0,0,1,1
2017-04-29 17:23:00,2017-04-29 17:23:00,1270.0,1330.0,420.0,36.0,38.0,31.0,4.53,24.2,22.6,22.4,26.0,0,1,1
2017-04-29 17:24:00,2017-04-29 17:24:00,1250.0,2090.0,470.0,36.0,38.0,31.0,4.48,24.1,22.6,21.6,26.0,0,1,1
2017-04-29 17:25:00,2017-04-29 17:25:00,1270.0,2370.0,480.0,36.0,39.0,31.0,4.48,24.1,22.6,21.4,26.0,0,1,1
2017-04-29 17:26:00,2017-04-29 17:26:00,1250.0,2430.0,500.0,36.0,39.0,31.0,4.43,23.7,22.6,21.4,25.8,0,1,1
2017-04-29 17:27:00,2017-04-29 17:27:00,1240.0,2430.0,500.0,36.0,39.0,31.0,4.75,25.4,22.8,21.4,25.8,0,1,1
2017-04-29 17:28:00,2017-04-29 17:28:00,1220.0,2450.0,510.0,36.0,39.0,31.0,4.35,23.4,22.8,21.4,25.8,0,1,1
2017-04-29 17:29:00,2017-04-29 17:29:00,1230.0,2450.0,510.0,36.0,39.0,31.0,4.59,24.4,22.6,21.6,25.8,0,1,1
2017-04-29 17:30:00,2017-04-29 17:30:00,1220.0,2490.0,510.0,36.0,39.0,31.0,4.46,23.7,22.6,21.4,25.8,0,1,1
2017-04-29 17:31:00,2017-04-29 17:31:00,1220.0,2450.0,530.0,36.0,39.0,31.0,4.5,23.9,22.6,21.4,25.8,0,1,1
2017-04-29 17:32:00,2017-04-29 17:32:00,1220.0,2490.0,560.0,36.0,39.0,31.0,4.45,23.8,22.6,21.4,25.8,0,1,1
2017-04-29 17:33:00,2017-04-29 17:33:00,1220.0,2490.0,520.0,36.0,39.0,30.0,4.83,25.8,22.6,21.4,25.8,0,1,1
2017-04-29 17:34:00,2017-04-29 17:34:00,1210.0,2530.0,510.0,36.0,39.0,30.0,4.54,24.3,22.6,21.4,25.8,0,1,1
2017-04-29 17:35:00,2017-04-29 17:35:00,1200.0,2430.0,510.0,36.0,39.0,30.0,4.46,24.0,22.6,21.4,25.8,0,1,1
2017-04-29 17:36:00,2017-04-29 17:36:00,1200.0,2430.0,500.0,36.0,38.0,29.0,4.52,24.3,22.6,21.4,25.8,0,1,1
2017-04-29 17:37:00,2017-04-29 17:37:00,1190.0,2370.0,480.0,36.0,39.0,29.0,4.48,24.1,22.8,21.4,25.8,0,1,1
2017-04-29 17:38:00,2017-04-29 17:38:00,1190.0,2450.0,510.0,36.0,39.0,29.0,4.52,24.3,22.6,21.4,25.8,0,1,1
2017-04-29 17:39:00,2017-04-29 17:39:00,1190.0,2450.0,500.0,36.0,38.0,28.0,4.49,24.3,22.6,21.4,25.8,0,1,1
2017-04-29 17:40:00,2017-04-29 17:40:00,1190.0,2510.0,460.0,36.0,39.0,25.0,4.67,25.1,22.6,21.4,25.6,0,1,1
2017-04-29 17:41:00,2017-04-29 17:41:00,1190.0,2430.0,450.0,36.0,39.0,25.0,4.52,24.3,22.6,21.4,25.6,0,1,1
2017-04-29 17:42:00,2017-04-29 17:42:00,1170.0,2490.0,430.0,36.0,38.0,24.0,4.39,23.6,22.6,21.4,25.6,0,1,1
2017-04-29 17:43:00,2017-04-29 17:43:00,1160.0,2430.0,420.0,36.0,38.0,23.0,4.41,23.6,22.6,21.4,25.4,0,1,1
2017-04-29 17:44:00,2017-04-29 17:44:00,1160.0,2490.0,430.0,36.0,39.0,23.0,4.53,24.2,22.8,21.4,25.4,0,1,1
2017-04-29 17:45:00,2017-04-29 17:45:00,1160.0,2430.0,430.0,36.0,39.0,23.0,4.41,23.6,22.6,21.4,25.4,0,1,1
2017-04-29 17:46:00,2017-04-29 17:46:00,1160.0,2490.0,430.0,36.0,39.0,24.0,4.56,24.5,22.6,21.4,25.4,0,1,1
2017-04-29 17:47:00,2017-04-29 17:47:00,1160.0,2470.0,440.0,36.0,38.0,25.0,4.57,24.6,22.6,21.4,25.4,0,1,1
2017-04-29 17:48:00,2017-04-29 17:48:00,1130.0,2470.0,440.0,36.0,39.0,25.0,4.54,24.4,23.0,21.4,25.4,0,1,1
2017-04-29 17:49:00,2017-04-29 17:49:00,1130.0,2430.0,450.0,36.0,39.0,26.0,4.51,24.1,23.0,21.4,25.4,0,1,1
2017-04-29 17:50:00,2017-04-29 17:50:00,1130.0,2410.0,450.0,36.0,39.0,25.0,4.69,25.2,22.8,21.4,25.4,0,1,1
2017-04-29 17:51:00,2017-04-29 17:51:00,1130.0,2430.0,450.0,35.0,39.0,26.0,4.59,24.7,23.0,21.4,25.4,0,1,1
2017-04-29 17:52:00,2017-04-29 17:52:00,1130.0,2490.0,450.0,35.0,39.0,26.0,4.56,24.8,23.0,21.6,25.4,0,1,1
2017-04-29 17:53:00,2017-04-29 17:53:00,1130.0,2490.0,450.0,35.0,39.0,26.0,4.57,25.3,22.8,21.4,25.4,0,1,1
2017-04-29 17:54:00,2017-04-29 17:54:00,1130.0,2490.0,460.0,35.0,39.0,26.0,4.49,25.1,22.8,21.4,25.4,0,1,1
2017-04-29 17:55:00,2017-04-29 17:55:00,1130.0,2490.0,450.0,35.0,39.0,26.0,4.5,25.4,22.8,21.6,25.4,0,1,1
2017-04-29 17:56:00,2017-04-29 17:56:00,1130.0,2470.0,450.0,35.0,39.0,26.0,4.67,26.8,22.8,21.4,25.2,0,1,1
2017-04-29 17:57:00,2017-04-29 17:57:00,1130.0,2450.0,450.0,35.0,39.0,26.0,4.65,27.0,22.6,21.4,25.2,0,1,1
2017-04-29 17:58:00,2017-04-29 17:58:00,1130.0,2430.0,450.0,35.0,38.0,26.0,4.55,26.7,22.6,21.2,25.2,0,1,1
2017-04-29 17:59:00,2017-04-29 17:59:00,1130.0,2410.0,450.0,35.0,38.0,27.0,4.5,26.7,22.6,21.2,25.2,0,1,1
2017-04-29 18:00:00,2017-04-29 18:00:00,1140.0,2390.0,450.0,35.0,38.0,26.0,4.46,26.8,22.4,21.2,25.2,0,1,1
2017-04-29 18:01:00,2017-04-29 18:01:00,1130.0,2410.0,450.0,35.0,39.0,26.0,4.78,28.9,22.8,21.2,25.2,0,1,1
2017-04-29 18:02:00,2017-04-29 18:02:00,1130.0,2410.0,440.0,35.0,39.0,27.0,4.67,28.2,22.6,21.2,25.2,0,1,1
2017-04-29 18:03:00,2017-04-29 18:03:00,1130.0,2430.0,440.0,35.0,39.0,27.0,4.67,28.4,22.6,21.2,25.2,0,1,1
2017-04-29 18:04:00,2017-04-29 18:04:00,1130.0,2370.0,440.0,35.0,38.0,28.0,4.75,29.2,22.6,21.2,25.2,0,1,1
2017-04-29 18:05:00,2017-04-29 18:05:00,1110.0,2410.0,440.0,35.0,38.0,28.0,4.67,29.2,23.0,21.2,25.0,0,1,1
2017-04-29 18:06:00,2017-04-29 18:06:00,1130.0,2370.0,420.0,35.0,38.0,27.0,4.86,30.9,22.6,21.2,25.0,0,1,1
2017-04-29 18:07:00,2017-04-29 18:07:00,1130.0,2370.0,420.0,35.0,38.0,26.0,5.06,32.5,22.8,21.0,24.8,0,1,1
2017-04-29 18:08:00,2017-04-29 18:08:00,1130.0,2390.0,410.0,35.0,39.0,26.0,5.19,33.7,22.6,21.2,24.8,0,1,1
2017-04-29 18:09:00,2017-04-29 18:09:00,1130.0,2390.0,400.0,35.0,39.0,25.0,5.07,33.1,22.6,21.2,24.6,0,1,1
2017-04-29 18:10:00,2017-04-29 18:10:00,1110.0,2410.0,400.0,35.0,39.0,24.0,4.99,32.8,22.8,21.0,24.6,0,1,1
2017-04-29 18:11:00,2017-04-29 18:11:00,1110.0,2370.0,400.0,35.0,39.0,25.0,5.13,33.9,23.0,21.0,24.4,0,1,1
2017-04-29 18:12:00,2017-04-29 18:12:00,1110.0,2370.0,400.0,35.0,39.0,24.0,4.95,32.7,23.0,21.0,24.4,0,1,1
2017-04-29 18:13:00,2017-04-29 18:13:00,1110.0,2370.0,400.0,35.0,39.0,24.0,5.03,33.4,22.6,21.0,24.2,0,1,1
2017-04-29 18:14:00,2017-04-29 18:14:00,1110.0,2370.0,420.0,35.0,39.0,24.0,5.0,33.4,22.8,21.0,24.2,0,1,1
2017-04-29 18:15:00,2017-04-29 18:15:00,1090.0,2350.0,400.0,35.0,39.0,24.0,5.07,34.3,23.0,21.0,24.0,0,1,1
2017-04-29 18:16:00,2017-04-29 18:16:00,1090.0,2330.0,400.0,35.0,39.0,25.0,5.18,35.0,23.0,21.0,24.0,0,1,1
2017-04-29 18:17:00,2017-04-29 18:17:00,1110.0,2310.0,420.0,35.0,39.0,25.0,5.22,35.3,22.8,21.0,24.0,0,1,1
2017-04-29 18:18:00,2017-04-29 18:18:00,1110.0,2310.0,410.0,35.0,38.0,25.0,5.25,35.3,22.8,21.0,23.8,0,1,1
2017-04-29 18:19:00,2017-04-29 18:19:00,1090.0,2310.0,410.0,34.0,39.0,25.0,5.52,37.3,23.0,21.2,23.8,0,1,1
2017-04-29 18:20:00,2017-04-29 18:20:00,1090.0,2310.0,420.0,34.0,39.0,25.0,5.59,37.8,22.8,21.0,23.8,0,1,1
2017-04-29 18:21:00,2017-04-29 18:21:00,1090.0,2270.0,420.0,34.0,39.0,26.0,5.51,37.5,22.8,21.0,23.8,0,1,1
2017-04-29 18:22:00,2017-04-29 18:22:00,1090.0,2270.0,430.0,34.0,38.0,26.0,5.58,38.4,22.6,21.0,23.8,0,1,1
2017-04-29 18:23:00,2017-04-29 18:23:00,1090.0,2230.0,430.0,34.0,38.0,26.0,5.52,38.7,22.6,21.0,23.8,0,1,1
2017-04-29 18:24:00,2017-04-29 18:24:00,1090.0,2270.0,420.0,34.0,38.0,27.0,5.31,37.8,22.6,21.0,23.8,0,1,1
2017-04-29 18:25:00,2017-04-29 18:25:00,1090.0,2230.0,420.0,34.0,38.0,27.0,5.42,38.8,22.8,21.0,23.8,0,1,1
2017-04-29 18:26:00,2017-04-29 18:26:00,1090.0,2230.0,420.0,34.0,38.0,27.0,5.58,40.2,22.8,21.0,23.8,0,1,1
2017-04-29 18:27:00,2017-04-29 18:27:00,1070.0,2230.0,400.0,34.0,38.0,27.0,5.81,42.3,23.0,21.0,23.8,0,1,1
2017-04-29 18:28:00,2017-04-29 18:28:00,1090.0,2190.0,400.0,34.0,38.0,27.0,5.87,43.0,22.8,21.0,23.8,0,1,1
2017-04-29 18:29:00,2017-04-29 18:29:00,1090.0,2190.0,390.0,34.0,38.0,27.0,5.91,43.5,22.6,21.0,23.8,0,1,1
2017-04-29 18:30:00,2017-04-29 18:30:00,1090.0,2190.0,390.0,34.0,38.0,27.0,5.94,44.0,22.4,21.0,23.6,0,1,1
2017-04-29 18:31:00,2017-04-29 18:31:00,1060.0,2170.0,390.0,34.0,38.0,28.0,5.97,45.0,23.0,21.0,23.6,0,1,1
2017-04-29 18:32:00,2017-04-29 18:32:00,1090.0,2170.0,410.0,34.0,38.0,28.0,6.02,45.9,22.4,21.0,23.6,0,1,1
2017-04-29 18:33:00,2017-04-29 18:33:00,1080.0,2150.0,410.0,34.0,38.0,28.0,6.04,46.6,22.4,21.0,23.4,0,1,1
2017-04-29 18:34:00,2017-04-29 18:34:00,1090.0,2130.0,420.0,33.0,38.0,28.0,6.02,47.6,22.2,21.0,23.4,0,1,1
2017-04-29 18:35:00,2017-04-29 18:35:00,1080.0,2110.0,420.0,33.0,38.0,29.0,6.0,48.0,22.2,21.0,23.4,0,1,1
2017-04-29 18:36:00,2017-04-29 18:36:00,1060.0,2110.0,430.0,33.0,38.0,29.0,5.89,47.9,22.2,21.0,23.6,0,1,1
2017-04-29 18:37:00,2017-04-29 18:37:00,1060.0,2110.0,450.0,33.0,38.0,29.0,5.98,49.5,22.2,21.0,23.6,0,1,1
2017-04-29 18:38:00,2017-04-29 18:38:00,1050.0,2110.0,450.0,33.0,38.0,30.0,6.0,51.7,22.2,21.0,23.6,0,1,1
2017-04-29 18:39:00,2017-04-29 18:39:00,1030.0,2090.0,460.0,33.0,38.0,30.0,5.97,51.7,22.4,21.0,23.6,0,1,1
2017-04-29 18:40:00,2017-04-29 18:40:00,1040.0,2090.0,430.0,33.0,38.0,32.0,5.99,52.2,22.2,21.0,23.6,0,1,1
2017-04-29 18:41:00,2017-04-29 18:41:00,1060.0,2090.0,420.0,33.0,38.0,33.0,5.9,51.4,22.2,21.0,23.6,0,1,1
2017-04-29 18:42:00,2017-04-29 18:42:00,1060.0,2090.0,420.0,33.0,38.0,32.0,5.88,51.6,22.2,21.0,23.6,0,1,1
2017-04-29 18:43:00,2017-04-29 18:43:00,1060.0,2070.0,450.0,32.0,38.0,33.0,5.89,52.0,22.2,21.0,23.4,0,1,1
2017-04-29 18:44:00,2017-04-29 18:44:00,1060.0,2070.0,440.0,32.0,38.0,34.0,5.86,52.4,22.2,21.0,23.2,0,1,1
2017-04-29 18:45:00,2017-04-29 18:45:00,1060.0,2050.0,430.0,32.0,38.0,33.0,5.85,52.6,22.0,21.0,23.2,0,1,1
2017-04-29 18:46:00,2017-04-29 18:46:00,1050.0,2050.0,430.0,33.0,38.0,33.0,5.84,52.5,22.0,21.0,23.0,0,1,1
2017-04-29 18:47:00,2017-04-29 18:47:00,1050.0,2050.0,440.0,33.0,38.0,32.0,5.86,52.7,22.0,21.0,23.0,0,1,1
2017-04-29 18:48:00,2017-04-29 18:48:00,1050.0,2010.0,450.0,33.0,38.0,32.0,5.82,52.6,22.0,21.0,23.0,0,1,1
2017-04-29 18:49:00,2017-04-29 18:49:00,1040.0,2030.0,460.0,33.0,39.0,33.0,5.86,52.4,22.0,21.0,23.0,0,1,1
2017-04-29 18:50:00,2017-04-29 18:50:00,1030.0,2010.0,460.0,33.0,39.0,32.0,5.75,51.4,22.0,21.0,23.2,0,1,1
2017-04-29 18:51:00,2017-04-29 18:51:00,1030.0,1990.0,470.0,33.0,38.0,32.0,5.89,53.9,22.0,21.0,23.2,0,1,1
2017-04-29 18:52:00,2017-04-29 18:52:00,1040.0,1990.0,470.0,33.0,39.0,32.0,5.84,53.7,22.0,21.0,23.2,0,1,1
2017-04-29 18:53:00,2017-04-29 18:53:00,1030.0,1990.0,480.0,33.0,38.0,32.0,5.8,53.6,22.4,21.0,23.2,0,1,1
2017-04-29 18:54:00,2017-04-29 18:54:00,1030.0,1950.0,480.0,32.0,38.0,32.0,5.86,55.1,22.2,21.0,23.2,0,1,1
2017-04-29 18:55:00,2017-04-29 18:55:00,1020.0,1930.0,480.0,32.0,38.0,33.0,5.77,55.3,22.2,21.0,23.2,0,1,1
2017-04-29 18:56:00,2017-04-29 18:56:00,1000.0,1930.0,480.0,32.0,39.0,33.0,5.81,55.3,22.6,21.0,23.4,0,1,1
2017-04-29 18:57:00,2017-04-29 18:57:00,1000.0,1930.0,480.0,32.0,39.0,33.0,5.7,54.9,22.4,21.0,23.4,0,1,1
2017-04-29 18:58:00,2017-04-29 18:58:00,970.0,1930.0,480.0,32.0,39.0,33.0,5.75,55.8,23.0,21.0,23.4,0,1,1
2017-04-29 18:59:00,2017-04-29 18:59:00,970.0,1930.0,480.0,32.0,39.0,33.0,5.78,56.0,23.0,21.0,23.4,0,1,1
2017-04-29 19:00:00,2017-04-29 19:00:00,990.0,1910.0,470.0,32.0,39.0,32.0,5.79,56.8,23.0,21.0,23.4,0,1,1
2017-04-29 19:01:00,2017-04-29 19:01:00,980.0,1910.0,470.0,32.0,39.0,32.0,5.8,57.3,23.2,21.0,23.4,0,1,1
2017-04-29 19:02:00,2017-04-29 19:02:00,1000.0,1910.0,460.0,31.0,38.0,32.0,5.8,57.3,22.8,21.0,23.4,0,1,1
2017-04-29 19:03:00,2017-04-29 19:03:00,1030.0,1930.0,470.0,31.0,38.0,32.0,5.81,57.7,22.6,21.0,23.4,0,1,1
2017-04-29 19:04:00,2017-04-29 19:04:00,1030.0,1890.0,460.0,31.0,38.0,32.0,5.79,58.7,22.6,21.0,23.4,0,1,1
2017-04-29 19:05:00,2017-04-29 19:05:00,1020.0,1890.0,460.0,31.0,38.0,32.0,5.79,58.7,22.8,21.0,23.4,0,1,1
2017-04-29 19:06:00,2017-04-29 19:06:00,1000.0,1870.0,460.0,31.0,38.0,32.0,5.73,58.4,22.8,21.0,23.4,0,1,1
2017-04-29 19:07:00,2017-04-29 19:07:00,1000.0,1870.0,460.0,31.0,38.0,32.0,5.71,57.8,23.0,21.0,23.2,0,1,1
2017-04-29 19:08:00,2017-04-29 19:08:00,960.0,1870.0,470.0,31.0,38.0,32.0,5.71,57.8,24.6,21.0,23.4,0,1,1
2017-04-29 19:09:00,2017-04-29 19:09:00,1030.0,1870.0,470.0,31.0,38.0,32.0,5.72,58.3,23.4,21.0,23.2,0,1,1
2017-04-29 19:10:00,2017-04-29 19:10:00,1060.0,1870.0,470.0,31.0,38.0,32.0,5.75,59.3,23.0,21.0,23.2,0,1,1
2017-04-29 19:11:00,2017-04-29 19:11:00,1110.0,1870.0,480.0,31.0,38.0,32.0,5.69,58.6,23.0,21.0,23.2,0,1,1
2017-04-29 19:12:00,2017-04-29 19:12:00,1280.0,1870.0,480.0,31.0,38.0,33.0,5.74,59.5,22.8,21.0,23.4,0,1,1
2017-04-29 19:13:00,2017-04-29 19:13:00,N/A,1870.0,490.0,N/A,38.0,33.0,5.66,58.7,N/A,20.8,23.2,0,1,1
2017-04-29 19:14:00,2017-04-29 19:14:00,1360.0,1870.0,490.0,31.0,38.0,33.0,5.73,60.1,22.6,21.0,23.2,0,1,1
2017-04-29 19:15:00,2017-04-29 19:15:00,1590.0,1870.0,500.0,32.0,38.0,33.0,5.73,60.1,22.6,20.8,23.2,0,1,1
2017-04-29 19:16:00,2017-04-29 19:16:00,N/A,1850.0,510.0,N/A,38.0,33.0,5.77,60.5,N/A,21.0,23.2,0,1,1
2017-04-29 19:17:00,2017-04-29 19:17:00,1670.0,1850.0,510.0,32.0,38.0,33.0,5.65,59.2,22.4,20.8,23.2,0,1,1
2017-04-29 19:18:00,2017-04-29 19:18:00,1600.0,1850.0,500.0,32.0,38.0,33.0,5.6,58.4,23.0,20.8,23.2,0,1,1
2017-04-29 19:19:00,2017-04-29 19:19:00,N/A,1850.0,510.0,N/A,38.0,33.0,5.63,59.7,N/A,20.8,23.2,0,1,1
2017-04-29 19:20:00,2017-04-29 19:20:00,1650.0,1850.0,510.0,32.0,38.0,33.0,5.7,61.2,22.8,20.8,23.2,0,1,1
2017-04-29 19:21:00,2017-04-29 19:21:00,1830.0,1840.0,510.0,32.0,38.0,33.0,5.71,60.9,22.6,21.0,23.4,0,1,1
2017-04-29 19:22:00,2017-04-29 19:22:00,1730.0,1820.0,510.0,32.0,38.0,33.0,5.72,61.0,22.4,21.0,23.4,0,1,1
2017-04-29 19:23:00,2017-04-29 19:23:00,1690.0,1820.0,500.0,32.0,38.0,33.0,5.69,60.7,22.8,20.8,23.4,0,1,1
2017-04-29 19:24:00,2017-04-29 19:24:00,1730.0,1820.0,510.0,33.0,38.0,33.0,5.7,61.2,22.4,20.8,23.4,0,1,1
2017-04-29 19:25:00,2017-04-29 19:25:00,1790.0,1820.0,500.0,33.0,39.0,33.0,5.68,61.3,22.4,20.8,23.4,0,1,1
2017-04-29 19:26:00,2017-04-29 19:26:00,N/A,1820.0,500.0,N/A,39.0,34.0,5.71,61.7,N/A,21.0,23.2,0,1,1
2017-04-29 19:27:00,2017-04-29 19:27:00,1850.0,1910.0,510.0,33.0,38.0,34.0,5.7,61.6,22.4,20.8,23.2,0,1,1
2017-04-29 19:28:00,2017-04-29 19:28:00,1850.0,1870.0,510.0,33.0,37.0,33.0,5.69,62.2,22.6,20.6,23.2,0,1,1
2017-04-29 19:29:00,2017-04-29 19:29:00,1970.0,1870.0,520.0,34.0,37.0,34.0,5.66,61.5,22.6,20.6,23.2,0,1,1
2017-04-29 19:30:00,2017-04-29 19:30:00,2030.0,1850.0,520.0,34.0,37.0,34.0,5.65,61.4,22.6,20.6,23.2,0,1,1
2017-04-29 19:31:00,2017-04-29 19:31:00,2030.0,1820.0,510.0,34.0,37.0,34.0,5.69,62.6,22.6,20.4,23.2,0,1,1
2017-04-29 19:32:00,2017-04-29 19:32:00,N/A,1800.0,510.0,N/A,37.0,34.0,5.7,62.7,N/A,20.4,23.2,0,1,1
2017-04-29 19:33:00,2017-04-29 19:33:00,2070.0,1770.0,530.0,34.0,36.0,34.0,5.6,62.0,22.8,20.4,23.2,0,1,1
2017-04-29 19:34:00,2017-04-29 19:34:00,2110.0,1770.0,530.0,34.0,36.0,34.0,5.64,62.0,22.8,20.4,23.2,0,1,1
2017-04-29 19:35:00,2017-04-29 19:35:00,2170.0,1740.0,510.0,34.0,36.0,34.0,5.7,62.7,22.6,20.2,23.2,0,1,1
2017-04-29 19:36:00,2017-04-29 19:36:00,2170.0,1730.0,520.0,34.0,36.0,34.0,5.55,60.7,22.6,20.2,23.2,0,1,1
2017-04-29 19:37:00,2017-04-29 19:37:00,2170.0,1710.0,520.0,34.0,36.0,35.0,5.59,61.5,22.8,20.6,23.2,0,1,1
2017-04-29 19:38:00,2017-04-29 19:38:00,2210.0,1710.0,510.0,34.0,36.0,34.0,5.66,63.0,22.6,20.2,23.2,0,1,1
2017-04-29 19:39:00,2017-04-29 19:39:00,2290.0,1690.0,500.0,34.0,36.0,35.0,5.68,63.2,22.6,20.2,23.4,0,1,1
2017-04-29 19:40:00,2017-04-29 19:40:00,2310.0,1670.0,510.0,34.0,36.0,35.0,5.66,63.4,22.6,20.2,23.4,0,1,1
2017-04-29 19:41:00,2017-04-29 19:41:00,2290.0,1640.0,510.0,34.0,36.0,35.0,5.64,63.6,22.8,20.2,23.4,0,1,1
2017-04-29 19:42:00,2017-04-29 19:42:00,2330.0,1640.0,510.0,34.0,36.0,35.0,5.66,63.4,22.8,20.2,23.4,0,1,1
2017-04-29 19:43:00,2017-04-29 19:43:00,2330.0,1620.0,510.0,34.0,35.0,35.0,5.66,63.8,22.6,20.2,23.4,0,1,1
2017-04-29 19:44:00,2017-04-29 19:44:00,2310.0,1610.0,520.0,34.0,35.0,35.0,5.71,64.8,22.8,20.0,23.4,0,1,1
2017-04-29 19:45:00,2017-04-29 19:45:00,2350.0,1600.0,510.0,34.0,35.0,35.0,5.62,63.0,22.6,20.0,23.4,0,1,1
2017-04-29 19:46:00,2017-04-29 19:46:00,2350.0,1580.0,530.0,34.0,35.0,35.0,5.58,62.1,22.6,20.0,23.4,0,1,1
2017-04-29 19:47:00,2017-04-29 19:47:00,2350.0,1580.0,540.0,34.0,35.0,35.0,5.63,63.1,22.8,20.0,23.4,0,1,1
2017-04-29 19:48:00,2017-04-29 19:48:00,2350.0,1560.0,530.0,34.0,35.0,35.0,5.64,63.2,22.8,20.0,23.4,0,1,1
2017-04-29 19:49:00,2017-04-29 19:49:00,2410.0,1560.0,540.0,34.0,35.0,35.0,5.62,63.7,22.6,20.0,23.4,0,1,1
2017-04-29 19:50:00,2017-04-29 19:50:00,2410.0,1560.0,540.0,34.0,35.0,35.0,5.59,63.4,22.8,20.0,23.4,0,1,1
2017-04-29 19:51:00,2017-04-29 19:51:00,2370.0,1540.0,530.0,34.0,35.0,35.0,5.64,65.3,23.0,20.0,23.4,0,1,1
2017-04-29 19:52:00,2017-04-29 19:52:00,2410.0,1540.0,520.0,34.0,35.0,36.0,5.71,66.1,22.6,20.0,23.4,0,1,1
2017-04-29 19:53:00,2017-04-29 19:53:00,2410.0,1520.0,520.0,34.0,35.0,36.0,5.66,65.5,22.6,20.0,23.4,0,1,1
2017-04-29 19:54:00,2017-04-29 19:54:00,2430.0,1510.0,520.0,34.0,35.0,35.0,5.7,66.0,22.6,20.0,23.4,0,1,1
2017-04-29 19:55:00,2017-04-29 19:55:00,2450.0,1510.0,510.0,34.0,35.0,35.0,5.57,64.5,22.6,20.0,23.4,0,1,1
2017-04-29 19:56:00,2017-04-29 19:56:00,2450.0,1490.0,510.0,34.0,35.0,35.0,5.57,64.1,22.8,20.0,23.6,0,1,1
2017-04-29 19:57:00,2017-04-29 19:57:00,2450.0,1480.0,510.0,34.0,35.0,35.0,5.6,63.5,23.0,20.0,23.6,0,1,1
2017-04-29 19:58:00,2017-04-29 19:58:00,2450.0,1480.0,510.0,34.0,35.0,35.0,5.66,65.1,23.0,20.0,23.6,0,1,1
2017-04-29 19:59:00,2017-04-29 19:59:00,2490.0,1480.0,510.0,34.0,34.0,36.0,5.65,64.1,23.0,20.0,23.6,0,1,1
2017-04-29 20:00:00,2017-04-29 20:00:00,2530.0,1480.0,530.0,34.0,34.0,36.0,5.71,65.7,22.8,20.0,23.6,0,1,1
2017-04-29 20:01:00,2017-04-29 20:01:00,2530.0,1470.0,560.0,34.0,34.0,36.0,5.66,64.2,22.8,20.2,23.6,0,1,1
2017-04-29 20:02:00,2017-04-29 20:02:00,2550.0,1530.0,610.0,34.0,35.0,37.0,5.62,63.7,22.6,20.2,23.6,0,1,1
